id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
96,8271144575,Baner,Cashier,false,22,Female,Full Time,Afternoon,Whole Day,8500,8,51,458214608260,no,true,false,true
97,9332965148,Baner,Childcare Worker,false,31,Female,Full Time,Evening,Whole Day,5000,8,49,651439400161,yes,true,false,true
98,7863311608,Baner,Cook,true,23,Male,Full Time,Afternoon,Whole Day,5500,7,48,708529918101,yes,true,false,false
99,9070943184,Baner,Driver,true,18,Male,Part Time,Afternoon,Afternoon,8500,8,50,370285740080,yes,false,false,false
100,8693825080,Baner,Electrician,false,39,Male,Part Time,Evening,Evening,8500,8,58,883233029645,yes,true,false,true
101,7350502373,Baner,Hairdresser,true,39,Female,Full Time,Evening,Whole Day,8000,6,43,061682699030,no,true,false,true
102,9910244003,Baner,Janitor,false,40,Male,Part Time,Morning,Morning,2000,4,35,188976481028,no,false,false,false
103,8250604130,Baner,Maid,false,37,Female,Full Time,Evening,Whole Day,7000,9,50,892552068250,yes,false,false,false
104,7828476597,Baner,Mehndi Artist,false,21,Female,Full Time,Morning,Whole Day,4500,2,9,972744116157,no,false,false,true
105,8905525434,Baner,Painter,true,18,Male,Part Time,Evening,Evening,5000,6,41,988123353109,no,false,false,false
106,9679271150,Baner,Plumber,false,22,Male,Part Time,Evening,Evening,8000,7,49,122296125842,yes,false,false,false
107,9525353934,Baner,Receptionist,true,22,Female,Full Time,Evening,Whole Day,7500,9,48,107288677365,no,false,false,false
108,9936479471,Baner,Security Guard,false,25,Male,Part Time,Morning,Morning,8000,9,54,862985247452,yes,false,false,true
109,9491273954,Baner,Tailor,true,30,Male,Full Time,Evening,Whole Day,2500,2,19,229517261906,no,true,false,true
110,9365528437,Baner,Waiter,false,40,Male,Full Time,Evening,Whole Day,6500,7,46,380033086774,no,false,false,true
111,9437605963,Baner,Waitress,true,27,Female,Part Time,Afternoon,Afternoon,7500,10,46,335495707006,no,true,false,true
112,7620044619,Baner,Worker,false,23,Male,Part Time,Morning,Morning,2000,2,5,705591835235,yes,false,false,false
113,8959312668,Baner,Salesperson,false,21,Male,Part Time,Evening,Evening,3000,1,20,440676985795,no,false,false,false
114,9489866760,Baner,Delivery Boy,true,36,Male,Full Time,Morning,Whole Day,8000,7,54,061517420013,yes,true,false,false
115,9350034958,Baner,Mechanic,true,38,Male,Full Time,Afternoon,Whole Day,2500,3,22,515349984675,yes,true,false,true
116,8626851728,Bavdhan,Accountant,false,35,Male,Full Time,Evening,Whole Day,2500,3,31,368807695308,no,true,false,true
117,7766163038,Bavdhan,Brick mason,true,23,Male,Full Time,Afternoon,Whole Day,7000,10,54,098035780923,no,true,false,false
118,9094237423,Bavdhan,Carpenter,false,39,Male,Full Time,Evening,Whole Day,8000,8,50,410702262370,yes,true,false,false
119,7168720838,Bavdhan,Cashier,true,25,Female,Full Time,Evening,Whole Day,8500,8,52,743191616776,no,true,false,false
120,9396647384,Bavdhan,Childcare Worker,true,38,Female,Full Time,Afternoon,Whole Day,4500,5,25,666728744367,yes,true,false,false
121,8532148605,Bavdhan,Cook,true,21,Male,Full Time,Morning,Whole Day,7000,7,53,600969681002,yes,false,false,true
122,9968066445,Bavdhan,Driver,false,29,Male,Full Time,Evening,Whole Day,2000,4,26,864698521196,yes,false,false,true
123,7149358343,Bavdhan,Electrician,false,31,Male,Part Time,Morning,Morning,6500,7,40,794872982161,yes,true,false,true
124,9646384380,Bavdhan,Hairdresser,false,26,Female,Full Time,Morning,Whole Day,4000,4,20,177055131624,no,true,false,true
125,8894827048,Bavdhan,Janitor,false,39,Male,Full Time,Evening,Whole Day,6500,9,55,959664155838,no,true,false,true
126,9631290654,Bavdhan,Maid,false,36,Female,Full Time,Evening,Whole Day,8000,7,55,985999045383,yes,false,false,true
127,7078574060,Bavdhan,Mehndi Artist,false,29,Female,Part Time,Afternoon,Afternoon,9000,6,54,229324867976,no,true,false,true
128,7382715159,Bavdhan,Painter,true,26,Male,Full Time,Morning,Whole Day,8500,10,51,628203725078,no,false,false,false
129,9870935015,Bavdhan,Plumber,true,18,Male,Full Time,Morning,Whole Day,6500,10,42,992772955763,yes,true,false,true
130,9070212551,Bavdhan,Receptionist,false,22,Female,Full Time,Evening,Whole Day,8000,10,49,271847697365,no,false,false,false
131,9331262119,Bavdhan,Security Guard,true,31,Male,Part Time,Evening,Evening,4500,2,14,674119240808,yes,false,false,true
132,9595202588,Bavdhan,Tailor,true,24,Male,Full Time,Afternoon,Whole Day,3500,4,30,442815010810,no,false,false,true
133,8162799524,Bavdhan,Waiter,false,21,Male,Part Time,Afternoon,Afternoon,7500,9,49,758957520219,no,false,false,false
134,7941978346,Bavdhan,Waitress,false,34,Female,Full Time,Evening,Whole Day,6500,10,59,061213785794,no,false,false,true
135,9601260974,Bavdhan,Worker,false,37,Male,Part Time,Evening,Evening,8000,7,46,614197932694,yes,true,false,false
136,9086068454,Bavdhan,Salesperson,false,34,Male,Part Time,Evening,Evening,2000,1,10,901521783049,no,false,false,true
137,9160718008,Bavdhan,Delivery Boy,true,22,Male,Full Time,Afternoon,Whole Day,9000,8,53,889919555276,yes,false,false,false
138,9543351012,Bavdhan,Mechanic,true,40,Male,Part Time,Morning,Morning,7500,9,52,538568134553,yes,true,false,false
139,7659921843,Camp,Accountant,true,21,Male,Part Time,Afternoon,Afternoon,2000,1,20,898602715679,no,true,false,false
140,7594943459,Camp,Brick mason,true,36,Male,Full Time,Morning,Whole Day,3000,4,20,387163847022,no,false,false,true
141,9330679383,Camp,Carpenter,false,33,Male,Part Time,Evening,Evening,9500,7,57,629607771199,yes,false,false,false
142,7055959339,Camp,Cashier,false,31,Male,Part Time,Afternoon,Afternoon,5500,7,52,137547699457,no,false,false,true
143,9725284614,Camp,Childcare Worker,false,24,Female,Part Time,Evening,Evening,6500,9,46,297316020757,yes,true,false,false
144,9047417227,Camp,Cook,false,32,Male,Full Time,Afternoon,Whole Day,4500,3,35,040221535611,yes,false,false,false
145,9237991348,Camp,Driver,true,25,Male,Part Time,Morning,Morning,3000,2,16,025924031697,yes,true,false,true
146,7549892629,Camp,Electrician,false,40,Male,Full Time,Evening,Whole Day,8500,10,59,873473819148,yes,true,false,false
147,9946418754,Camp,Hairdresser,true,29,Female,Full Time,Morning,Whole Day,6000,7,40,196415295723,no,false,false,false
148,9977467181,Camp,Janitor,true,19,Male,Part Time,Morning,Morning,4000,2,6,060279924335,no,false,false,false
149,9174881816,Camp,Maid,false,38,Female,Full Time,Afternoon,Whole Day,4500,2,17,128053758154,yes,false,false,false
150,7389461749,Camp,Mehndi Artist,false,22,Female,Part Time,Evening,Evening,5500,6,50,285772509050,no,false,false,true
151,9893921886,Camp,Painter,false,26,Male,Full Time,Evening,Whole Day,2500,5,25,618188883359,no,true,false,false
152,9804892315,Camp,Plumber,false,18,Male,Part Time,Morning,Morning,7500,8,52,626743946592,yes,false,false,false
153,9727612699,Camp,Receptionist,false,26,Female,Part Time,Morning,Morning,2000,2,14,454482170588,no,true,false,true
154,9891663424,Camp,Security Guard,true,19,Male,Part Time,Evening,Evening,8000,9,45,537613678880,yes,false,false,true
155,9397656010,Camp,Tailor,false,39,Male,Full Time,Morning,Whole Day,9000,8,41,327154064824,no,true,false,false
156,9492334528,Camp,Waiter,true,27,Male,Full Time,Morning,Whole Day,3500,2,12,106972421274,no,true,false,true
157,9266084143,Camp,Waitress,true,31,Female,Full Time,Morning,Whole Day,9000,6,60,927787315073,no,false,false,true
158,9132452573,Camp,Worker,true,19,Male,Part Time,Evening,Evening,7000,8,49,492256113618,yes,false,false,false
159,9184784322,Camp,Salesperson,false,32,Male,Full Time,Morning,Whole Day,9500,6,55,463139789481,no,false,false,true
160,9672881721,Camp,Delivery Boy,false,24,Male,Part Time,Morning,Morning,3000,3,24,200272410482,yes,false,false,false
161,9235160578,Camp,Mechanic,false,18,Male,Part Time,Afternoon,Afternoon,10000,8,45,785445093243,yes,false,false,true
162,8559669412,Chinchwad,Accountant,true,34,Male,Full Time,Morning,Whole Day,7500,8,46,628180600980,no,false,false,false
163,9085643687,Chinchwad,Brick mason,false,34,Male,Full Time,Evening,Whole Day,10000,7,48,507488875599,no,true,false,false
164,9931931690,Chinchwad,Carpenter,true,27,Male,Part Time,Morning,Morning,3000,5,35,536829336514,yes,true,false,true
165,7973065594,Chinchwad,Cashier,true,37,Female,Full Time,Afternoon,Whole Day,10000,6,51,248665196241,no,true,false,true
166,9424334851,Chinchwad,Childcare Worker,false,29,Female,Full Time,Afternoon,Whole Day,9000,10,52,578417329292,yes,true,false,true
167,9148850817,Chinchwad,Cook,false,22,Male,Full Time,Afternoon,Whole Day,7000,7,44,549116092959,yes,true,false,true
168,9200265782,Chinchwad,Driver,true,39,Male,Part Time,Evening,Evening,10000,6,53,891783593928,yes,false,false,false
169,7683546668,Chinchwad,Electrician,false,20,Male,Part Time,Afternoon,Afternoon,9000,6,41,861767146041,yes,false,false,false
170,9813230462,Chinchwad,Hairdresser,true,21,Female,Part Time,Morning,Morning,9000,7,41,861303021760,no,false,false,false
171,9982917027,Chinchwad,Janitor,true,32,Male,Full Time,Morning,Whole Day,2000,1,17,965787106407,no,false,false,true
172,7431031475,Chinchwad,Maid,true,32,Female,Part Time,Evening,Evening,10000,10,59,849574214288,yes,false,false,false
173,9976699121,Chinchwad,Mehndi Artist,true,30,Female,Part Time,Morning,Morning,8000,6,42,034238258012,no,false,false,false
174,8748075511,Chinchwad,Painter,false,21,Male,Full Time,Afternoon,Whole Day,9000,8,43,861173839051,no,true,false,true
175,7412082893,Chinchwad,Plumber,true,19,Male,Part Time,Afternoon,Afternoon,5000,7,50,726051136927,yes,false,false,true
176,9040535460,Chinchwad,Receptionist,true,38,Male,Full Time,Evening,Whole Day,2000,2,17,408184845888,no,true,false,false
177,9042946426,Chinchwad,Security Guard,false,35,Male,Full Time,Afternoon,Whole Day,7500,8,59,446585763408,yes,true,false,true
178,7302179026,Chinchwad,Tailor,true,27,Male,Part Time,Afternoon,Afternoon,7500,10,60,830862288341,no,true,false,false
179,7236550037,Chinchwad,Waiter,true,38,Male,Part Time,Evening,Evening,8000,9,49,136090006775,no,false,false,true
180,9883950218,Chinchwad,Waitress,true,26,Female,Part Time,Afternoon,Afternoon,7500,6,51,562422060317,no,false,false,true
181,9063721343,Chinchwad,Worker,false,22,Male,Part Time,Evening,Evening,4000,4,31,785332728777,yes,true,false,true
182,8849993171,Chinchwad,Salesperson,false,20,Female,Part Time,Morning,Morning,9500,10,56,044535733089,no,true,false,true
183,7437535581,Chinchwad,Delivery Boy,false,36,Male,Full Time,Evening,Whole Day,2500,2,15,309218186986,yes,false,false,true
184,7878979517,Chinchwad,Mechanic,true,18,Male,Part Time,Morning,Morning,3000,1,15,053540274734,yes,false,false,false
185,8810374181,Dattawadi,Accountant,true,25,Male,Full Time,Afternoon,Whole Day,4000,5,33,534018193528,no,false,false,false
186,8752653715,Dattawadi,Brick mason,false,36,Male,Full Time,Evening,Whole Day,10000,10,55,700263854146,no,true,false,false
187,9897929944,Dattawadi,Carpenter,false,32,Male,Part Time,Evening,Evening,5500,7,55,036778675560,yes,false,false,false
188,9693120113,Dattawadi,Cashier,false,33,Female,Part Time,Morning,Morning,9000,9,49,093958287572,no,false,false,false
189,9936306070,Dattawadi,Childcare Worker,true,28,Female,Full Time,Evening,Whole Day,9000,6,41,089250161808,yes,true,false,true
190,7908138949,Dattawadi,Cook,true,38,Male,Part Time,Morning,Morning,9500,7,54,613863919197,yes,false,false,true
191,7104063215,Dattawadi,Driver,true,23,Male,Full Time,Evening,Whole Day,7500,8,42,626874694482,yes,true,false,false
192,7570247922,Dattawadi,Electrician,false,19,Male,Part Time,Evening,Evening,2500,1,20,347582859575,yes,true,false,false
193,9044529721,Dattawadi,Hairdresser,true,35,Female,Part Time,Morning,Morning,5000,9,44,901232829025,no,false,false,true
194,9633909123,Dattawadi,Janitor,true,24,Male,Full Time,Evening,Whole Day,6000,6,55,886688513811,no,true,false,false
195,9140284979,Dattawadi,Maid,true,23,Female,Full Time,Morning,Whole Day,4500,4,23,734577174100,yes,true,false,false
196,7180896483,Dattawadi,Mehndi Artist,false,29,Female,Full Time,Evening,Whole Day,4500,4,27,417041280891,no,true,false,false
197,9937371526,Dattawadi,Painter,true,18,Male,Full Time,Afternoon,Whole Day,8000,6,54,492947426880,no,false,false,false
198,9512340482,Dattawadi,Plumber,true,39,Male,Part Time,Morning,Morning,10000,7,49,104226045858,yes,false,false,true
199,7523885767,Dattawadi,Receptionist,false,27,Male,Full Time,Evening,Whole Day,2500,5,32,374701358949,no,true,false,true
200,8053133538,Dattawadi,Security Guard,true,40,Male,Full Time,Afternoon,Whole Day,9000,9,49,888932217548,yes,false,false,false
201,9245450740,Dattawadi,Tailor,true,32,Male,Full Time,Morning,Whole Day,5500,6,44,896533937442,no,true,false,true
202,8260567784,Dattawadi,Waiter,false,22,Male,Part Time,Afternoon,Afternoon,10000,7,56,396952937685,no,false,false,true
203,8532619216,Dattawadi,Waitress,true,21,Female,Full Time,Morning,Whole Day,3500,4,38,155252536825,no,true,false,false
204,9659636305,Dattawadi,Worker,false,40,Male,Full Time,Afternoon,Whole Day,4000,3,33,884235399278,yes,false,false,true
205,7278098973,Dattawadi,Salesperson,true,27,Female,Part Time,Evening,Evening,6000,10,49,789976030407,no,false,false,false
206,8780200281,Dattawadi,Delivery Boy,false,27,Male,Full Time,Evening,Whole Day,3500,2,20,910789574925,yes,false,false,true
207,9173341558,Dattawadi,Mechanic,true,40,Male,Part Time,Morning,Morning,3000,3,28,239624478806,yes,false,false,false
208,9997547682,Deccan,Accountant,true,40,Female,Part Time,Evening,Evening,5500,9,53,908930630477,no,true,false,false
209,7796566213,Deccan,Brick mason,false,27,Male,Part Time,Morning,Morning,7000,8,59,277142101767,no,true,false,true
210,7479436841,Deccan,Carpenter,true,33,Male,Full Time,Afternoon,Whole Day,9500,8,40,103600373368,yes,false,false,true
211,8353299880,Deccan,Cashier,true,39,Female,Full Time,Morning,Whole Day,3000,3,39,108508167604,no,false,false,true
212,8518930749,Deccan,Childcare Worker,true,40,Female,Part Time,Morning,Morning,8500,8,47,111248570429,yes,false,false,false
213,8124007459,Deccan,Cook,true,28,Male,Full Time,Afternoon,Whole Day,6000,9,46,815075770692,yes,false,false,false
214,9090524856,Deccan,Driver,false,38,Male,Full Time,Evening,Whole Day,6500,8,53,377757130697,yes,false,false,true
215,7335764557,Deccan,Electrician,false,20,Male,Part Time,Afternoon,Afternoon,2000,1,17,446336617331,yes,true,false,true
216,8530693125,Deccan,Hairdresser,true,30,Female,Full Time,Morning,Whole Day,3500,4,35,287710651774,no,true,false,true
217,8544361143,Deccan,Janitor,false,31,Male,Part Time,Afternoon,Afternoon,10000,7,56,286542257194,no,true,false,false
218,7657889383,Deccan,Maid,true,35,Female,Part Time,Afternoon,Afternoon,9000,10,51,091683387635,yes,true,false,false
219,8735226670,Deccan,Mehndi Artist,false,38,Female,Part Time,Evening,Evening,6500,9,52,086757006261,no,false,false,true
220,8120328130,Deccan,Painter,true,37,Male,Full Time,Afternoon,Whole Day,8500,8,40,700851838986,no,false,false,true
221,8267822731,Deccan,Plumber,true,24,Male,Full Time,Afternoon,Whole Day,7000,10,41,702003916226,yes,false,false,true
222,8007954281,Deccan,Receptionist,false,23,Female,Part Time,Afternoon,Afternoon,5500,7,60,303647173533,no,false,false,true
223,9136591849,Deccan,Security Guard,true,24,Male,Full Time,Afternoon,Whole Day,2500,2,6,763874910290,yes,true,false,true
224,9311014203,Deccan,Tailor,false,27,Male,Full Time,Morning,Whole Day,2500,4,24,890371807170,no,false,false,false
225,9930498761,Deccan,Waiter,true,34,Male,Part Time,Evening,Evening,5000,9,47,278056804004,no,true,false,true
226,9066800086,Deccan,Waitress,true,33,Female,Part Time,Afternoon,Afternoon,9500,8,51,482898746069,no,true,false,true
227,7836661527,Deccan,Worker,true,25,Male,Full Time,Afternoon,Whole Day,6000,6,52,553762947583,yes,false,false,false
