id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
89,7947317464,Balewadi,Worker,false,31,Male,Full Time,Evening,Whole Day,3500,4,31,821760838794,yes,false,false,false
90,9675846536,Balewadi,Salesperson,true,31,Female,Part Time,Afternoon,Afternoon,2500,4,25,636609059831,no,false,false,false
91,9818754928,Balewadi,Delivery Boy,true,38,Male,Full Time,Evening,Whole Day,3500,1,15,597249806539,yes,true,false,false
92,9314661231,Balewadi,Mechanic,true,31,Male,Full Time,Morning,Whole Day,7500,7,58,757796212321,yes,false,false,true
93,7248661317,Baner,Accountant,false,39,Female,Part Time,Morning,Morning,4000,4,27,167557912160,no,false,false,true
94,8801996150,Baner,Brick mason,true,24,Male,Full Time,Morning,Whole Day,4000,4,22,110832145561,no,true,false,true
95,7857727566,Baner,Carpenter,true,22,Male,Full Time,Morning,Whole Day,5500,10,47,624636507325,yes,true,false,false
96,8014745107,Baner,Cashier,false,19,Female,Part Time,Morning,Morning,8500,6,57,369903810365,no,false,false,false
97,8476481963,Baner,Childcare Worker,false,20,Female,Part Time,Afternoon,Afternoon,9000,9,54,562568407105,yes,true,false,false
98,9176481709,Baner,Cook,true,26,Male,Full Time,Evening,Whole Day,5500,6,46,785838287177,yes,true,false,false
99,9232096292,Baner,Driver,true,30,Male,Part Time,Evening,Evening,3500,5,38,660872456217,yes,false,false,false
100,7387462750,Baner,Electrician,false,22,Male,Full Time,Afternoon,Whole Day,8500,6,45,580928336472,yes,true,false,true
101,7623159885,Baner,Hairdresser,false,37,Female,Part Time,Morning,Morning,7500,7,55,605602330508,no,false,false,true
102,9070341879,Baner,Janitor,false,33,Male,Part Time,Evening,Evening,9000,7,50,023107327282,no,true,false,true
103,9759324322,Baner,Maid,false,20,Female,Part Time,Afternoon,Afternoon,5000,7,59,702688372768,yes,true,false,false
104,7008398829,Baner,Mehndi Artist,true,30,Female,Part Time,Evening,Evening,6000,9,55,184449823178,no,true,false,false
105,8089352155,Baner,Painter,true,28,Male,Part Time,Evening,Evening,8500,6,43,402058031567,no,false,false,true
106,9599321250,Baner,Plumber,true,34,Male,Part Time,Evening,Evening,9000,10,59,121628596086,yes,false,false,false
107,7686113053,Baner,Receptionist,true,31,Male,Full Time,Morning,Whole Day,7000,7,58,677688146744,no,true,false,false
108,9776041657,Baner,Security Guard,false,29,Male,Full Time,Morning,Whole Day,5000,7,52,603668611609,yes,true,false,true
109,8143187080,Baner,Tailor,false,38,Male,Full Time,Evening,Whole Day,8000,9,47,782099091343,no,true,false,false
110,8902597420,Baner,Waiter,false,31,Male,Full Time,Evening,Whole Day,3500,5,20,643074882706,no,true,false,false
111,9567284434,Baner,Waitress,false,26,Female,Part Time,Morning,Morning,6500,6,40,856207381751,no,true,false,false
112,9923235414,Baner,Worker,true,31,Male,Full Time,Morning,Whole Day,2000,1,13,171202751728,yes,true,false,false
113,7829489505,Baner,Salesperson,false,22,Male,Full Time,Morning,Whole Day,5000,7,54,042561922440,no,true,false,true
114,9160576706,Baner,Delivery Boy,false,28,Male,Part Time,Morning,Morning,8000,8,49,451449034097,yes,true,false,false
115,9078058080,Baner,Mechanic,false,24,Male,Full Time,Morning,Whole Day,3500,1,14,705389184969,yes,false,false,false
116,7573765633,Bavdhan,Accountant,true,29,Female,Part Time,Evening,Evening,2000,3,38,978274587510,no,true,false,false
117,7575691970,Bavdhan,Brick mason,true,21,Male,Full Time,Evening,Whole Day,9000,6,42,911934334412,no,true,false,true
118,9844575365,Bavdhan,Carpenter,true,18,Male,Full Time,Afternoon,Whole Day,9500,9,54,425716019758,yes,false,false,false
119,8866792157,Bavdhan,Cashier,true,20,Male,Part Time,Evening,Evening,10000,7,53,920866910238,no,false,false,false
120,9198580719,Bavdhan,Childcare Worker,false,25,Female,Full Time,Evening,Whole Day,6500,6,54,176227769858,yes,true,false,true
121,8025686813,Bavdhan,Cook,true,30,Male,Part Time,Afternoon,Afternoon,9000,10,59,885334301193,yes,true,false,true
122,8705636785,Bavdhan,Driver,true,27,Male,Part Time,Evening,Evening,6000,8,47,070077159475,yes,true,false,false
123,8946630802,Bavdhan,Electrician,true,32,Male,Full Time,Morning,Whole Day,8000,8,55,084578550826,yes,true,false,false
124,9043269516,Bavdhan,Hairdresser,true,36,Female,Full Time,Afternoon,Whole Day,10000,7,40,426522030999,no,false,false,false
125,8601343335,Bavdhan,Janitor,true,20,Male,Part Time,Morning,Morning,8500,6,52,347944890999,no,false,false,true
126,9682127223,Bavdhan,Maid,true,30,Female,Full Time,Evening,Whole Day,5000,6,60,997762059023,yes,false,false,false
127,7359043967,Bavdhan,Mehndi Artist,true,31,Female,Full Time,Afternoon,Whole Day,9000,10,44,745888485611,no,false,false,true
128,9675207524,Bavdhan,Painter,true,26,Male,Part Time,Afternoon,Afternoon,2500,4,26,385965376094,no,true,false,true
129,9819590687,Bavdhan,Plumber,false,35,Male,Part Time,Morning,Morning,5000,7,57,191435057447,yes,true,false,true
130,9352017360,Bavdhan,Receptionist,true,22,Male,Full Time,Morning,Whole Day,7500,10,54,288348180888,no,true,false,false
131,8545585090,Bavdhan,Security Guard,false,38,Male,Full Time,Evening,Whole Day,6000,8,55,865323834701,yes,true,false,false
132,9077587509,Bavdhan,Tailor,true,28,Male,Part Time,Morning,Morning,3500,5,37,170753488214,no,true,false,true
133,8254216104,Bavdhan,Waiter,false,24,Male,Full Time,Evening,Whole Day,7500,9,45,802719198363,no,true,false,true
134,9303582271,Bavdhan,Waitress,true,29,Female,Part Time,Evening,Evening,5500,10,51,589764254180,no,false,false,false
135,9791910036,Bavdhan,Worker,false,35,Male,Part Time,Evening,Evening,4000,2,19,880988281183,yes,false,false,false
136,9197034543,Bavdhan,Salesperson,true,20,Female,Part Time,Afternoon,Afternoon,4000,1,6,251013164454,no,false,false,true
137,7904357370,Bavdhan,Delivery Boy,false,28,Male,Full Time,Evening,Whole Day,5000,8,47,527673299402,yes,false,false,true
138,9866443882,Bavdhan,Mechanic,false,40,Male,Part Time,Afternoon,Afternoon,7500,9,58,444506530377,yes,false,false,true
139,9305264823,Camp,Accountant,true,29,Male,Part Time,Morning,Morning,4500,5,38,002995393262,no,true,false,true
140,7040634256,Camp,Brick mason,true,38,Male,Full Time,Morning,Whole Day,2000,1,20,690608061644,no,false,false,true
141,7112340259,Camp,Carpenter,false,35,Male,Part Time,Evening,Evening,3000,2,12,399253915288,yes,true,false,true
142,8353009293,Camp,Cashier,true,19,Female,Part Time,Evening,Evening,9500,9,44,273347804237,no,false,false,false
143,9889599722,Camp,Childcare Worker,true,18,Female,Part Time,Afternoon,Afternoon,2500,3,28,092179002634,yes,true,false,false
144,9922221427,Camp,Cook,false,31,Male,Part Time,Afternoon,Afternoon,5500,7,56,561026276332,yes,false,false,false
145,9687398498,Camp,Driver,true,36,Male,Part Time,Morning,Morning,9000,8,43,601331916892,yes,false,false,true
146,9639475053,Camp,Electrician,false,20,Male,Part Time,Afternoon,Afternoon,9000,8,52,118138635877,yes,true,false,false
147,8524288972,Camp,Hairdresser,true,22,Female,Full Time,Afternoon,Whole Day,7000,10,45,975807359804,no,true,false,true
148,8043017458,Camp,Janitor,true,29,Male,Part Time,Evening,Evening,3500,5,20,680954462571,no,false,false,false
149,9059530348,Camp,Maid,true,25,Female,Part Time,Afternoon,Afternoon,2000,1,16,380974040794,yes,true,false,true
150,9770329533,Camp,Mehndi Artist,true,30,Female,Part Time,Morning,Morning,10000,7,52,032403637697,no,true,false,false
151,9155291880,Camp,Painter,true,22,Male,Part Time,Evening,Evening,5000,6,50,194013364075,no,true,false,false
152,8712400165,Camp,Plumber,false,29,Male,Full Time,Morning,Whole Day,2000,1,8,833369977359,yes,true,false,false
153,7458398077,Camp,Receptionist,false,32,Male,Full Time,Afternoon,Whole Day,4000,5,27,862173450842,no,true,false,true
154,9601268798,Camp,Security Guard,true,38,Male,Full Time,Morning,Whole Day,8500,10,48,002482819537,yes,true,false,true
155,8367621986,Camp,Tailor,true,24,Male,Full Time,Afternoon,Whole Day,4500,1,19,508569106165,no,false,false,true
156,8788210990,Camp,Waiter,false,23,Male,Part Time,Morning,Morning,6500,7,51,878487465933,no,false,false,true
157,9272526662,Camp,Waitress,false,33,Female,Full Time,Morning,Whole Day,8500,7,46,539491641777,no,true,false,true
158,8200092963,Camp,Worker,false,23,Male,Full Time,Morning,Whole Day,8500,10,52,192054977615,yes,false,false,false
159,9067963635,Camp,Salesperson,false,19,Male,Part Time,Afternoon,Afternoon,7000,8,40,140119100455,no,true,false,true
160,9065468632,Camp,Delivery Boy,false,33,Male,Part Time,Evening,Evening,6000,6,54,731336063052,yes,true,false,false
161,7052482950,Camp,Mechanic,false,19,Male,Full Time,Afternoon,Whole Day,7500,10,60,405206242843,yes,true,false,false
162,8675906488,Chinchwad,Accountant,true,40,Female,Part Time,Evening,Evening,5000,6,40,704221129128,no,false,false,false
163,9821373417,Chinchwad,Brick mason,true,35,Male,Full Time,Morning,Whole Day,7000,8,57,957532188621,no,true,false,false
164,8711446848,Chinchwad,Carpenter,false,27,Male,Full Time,Evening,Whole Day,5000,10,42,536238882272,yes,false,false,true
165,8589815578,Chinchwad,Cashier,true,19,Female,Full Time,Evening,Whole Day,9000,10,58,692260225375,no,true,false,true
166,7963447735,Chinchwad,Childcare Worker,true,26,Female,Full Time,Evening,Whole Day,4500,1,12,465899167925,yes,false,false,true
167,9509999947,Chinchwad,Cook,true,33,Male,Full Time,Afternoon,Whole Day,2000,2,17,322645759390,yes,false,false,true
168,7120919890,Chinchwad,Driver,false,24,Male,Full Time,Morning,Whole Day,8500,9,51,087103347104,yes,true,false,true
169,7746690886,Chinchwad,Electrician,true,19,Male,Full Time,Evening,Whole Day,7500,6,54,962097535408,yes,false,false,true
170,7391362605,Chinchwad,Hairdresser,false,19,Female,Part Time,Morning,Morning,4500,2,15,272307433105,no,false,false,false
171,9442726940,Chinchwad,Janitor,false,28,Male,Full Time,Evening,Whole Day,2500,5,39,697140577924,no,false,false,false
172,8344208972,Chinchwad,Maid,false,30,Female,Part Time,Evening,Evening,6000,8,54,781258774671,yes,true,false,true
173,9126157474,Chinchwad,Mehndi Artist,true,26,Female,Part Time,Evening,Evening,10000,6,41,948505895486,no,false,false,true
174,7088108220,Chinchwad,Painter,false,19,Male,Full Time,Evening,Whole Day,9000,8,52,713048592844,no,false,false,true
175,9167341674,Chinchwad,Plumber,false,32,Male,Full Time,Morning,Whole Day,9000,9,50,909121305680,yes,true,false,true
176,9467722583,Chinchwad,Receptionist,false,33,Male,Full Time,Afternoon,Whole Day,2000,1,8,961815905902,no,true,false,true
177,8488960215,Chinchwad,Security Guard,true,30,Male,Part Time,Evening,Evening,5500,6,46,627953062415,yes,true,false,false
178,9041624204,Chinchwad,Tailor,true,39,Male,Part Time,Evening,Evening,5500,10,45,081758552776,no,false,false,false
179,7471494215,Chinchwad,Waiter,false,19,Male,Full Time,Morning,Whole Day,6500,8,46,781949990436,no,false,false,false
180,8500211101,Chinchwad,Waitress,false,27,Female,Part Time,Afternoon,Afternoon,9500,6,48,191272889350,no,false,false,false
181,8107215676,Chinchwad,Worker,false,29,Male,Part Time,Evening,Evening,9500,7,47,870903290365,yes,true,false,true
182,9247325420,Chinchwad,Salesperson,false,29,Female,Part Time,Evening,Evening,3500,4,20,766013118347,no,false,false,false
183,9968619056,Chinchwad,Delivery Boy,false,35,Male,Part Time,Morning,Morning,8000,8,42,859604641335,yes,false,false,true
184,9235421932,Chinchwad,Mechanic,true,20,Male,Full Time,Morning,Whole Day,9000,6,47,442799572459,yes,false,false,false
185,9567495508,Dattawadi,Accountant,true,23,Female,Part Time,Afternoon,Afternoon,2500,3,29,913047116984,no,true,false,false
186,8990529127,Dattawadi,Brick mason,false,19,Male,Part Time,Afternoon,Afternoon,3500,2,5,826803271644,no,false,false,false
187,7346789405,Dattawadi,Carpenter,true,25,Male,Part Time,Afternoon,Afternoon,9000,9,40,893366341727,yes,false,false,false
188,9561692977,Dattawadi,Cashier,false,25,Female,Full Time,Morning,Whole Day,10000,8,42,730461166156,no,true,false,true
189,8588143195,Dattawadi,Childcare Worker,true,39,Female,Full Time,Evening,Whole Day,10000,6,60,772838635626,yes,true,false,false
190,7716857089,Dattawadi,Cook,true,30,Male,Part Time,Evening,Evening,6000,10,55,050871527926,yes,true,false,false
191,8873036613,Dattawadi,Driver,false,29,Male,Full Time,Evening,Whole Day,8500,6,48,833070979801,yes,true,false,false
192,7895965776,Dattawadi,Electrician,true,29,Male,Part Time,Morning,Morning,5000,7,47,375480336153,yes,true,false,true
193,8849353840,Dattawadi,Hairdresser,true,28,Female,Full Time,Evening,Whole Day,9000,6,55,219611532660,no,true,false,false
194,7878841538,Dattawadi,Janitor,true,26,Male,Part Time,Evening,Evening,3500,3,27,339570106956,no,true,false,false
195,9587794245,Dattawadi,Maid,false,23,Female,Full Time,Morning,Whole Day,9500,10,50,553264947881,yes,false,false,false
196,8300735612,Dattawadi,Mehndi Artist,false,32,Female,Part Time,Morning,Morning,5000,9,55,696396635438,no,false,false,true
197,8138008948,Dattawadi,Painter,false,18,Male,Part Time,Afternoon,Afternoon,5500,9,48,087015682429,no,false,false,false
198,8555380785,Dattawadi,Plumber,false,34,Male,Full Time,Morning,Whole Day,8500,8,57,051955483975,yes,false,false,false
199,9965274515,Dattawadi,Receptionist,false,28,Male,Full Time,Evening,Whole Day,6000,8,59,457834758164,no,true,false,false
200,9183766444,Dattawadi,Security Guard,true,39,Male,Part Time,Afternoon,Afternoon,5500,8,56,598288957761,yes,true,false,false
201,7279209683,Dattawadi,Tailor,true,23,Male,Full Time,Evening,Whole Day,3000,1,18,809254335400,no,true,false,false
202,8020897572,Dattawadi,Waiter,true,36,Male,Full Time,Morning,Whole Day,6000,9,41,108180471974,no,true,false,false
203,9800790562,Dattawadi,Waitress,false,30,Female,Full Time,Evening,Whole Day,9000,7,42,245699046202,no,false,false,false
204,7770771249,Dattawadi,Worker,true,39,Male,Part Time,Morning,Morning,5000,7,59,398497822189,yes,true,false,false
205,9462488647,Dattawadi,Salesperson,false,20,Female,Full Time,Evening,Whole Day,3000,1,6,751177668240,no,false,false,true
206,8613034029,Dattawadi,Delivery Boy,false,22,Male,Part Time,Morning,Morning,8000,7,54,696821185942,yes,true,false,true
207,9473249755,Dattawadi,Mechanic,true,35,Male,Part Time,Evening,Evening,8500,6,56,642798074479,yes,false,false,false
208,9304049929,Deccan,Accountant,false,34,Female,Full Time,Evening,Whole Day,2500,3,33,200442919365,no,true,false,true
209,9546349954,Deccan,Brick mason,false,34,Male,Full Time,Afternoon,Whole Day,10000,10,55,143286775278,no,false,false,false
210,8796410508,Deccan,Carpenter,true,37,Male,Part Time,Afternoon,Afternoon,6500,10,43,685760765410,yes,false,false,false
211,9388829831,Deccan,Cashier,false,24,Female,Part Time,Afternoon,Afternoon,8000,8,43,376741973807,no,true,false,true
212,9158668645,Deccan,Childcare Worker,true,36,Female,Full Time,Morning,Whole Day,4000,3,29,873015650100,yes,true,false,true
213,9533003161,Deccan,Cook,false,21,Male,Full Time,Evening,Whole Day,10000,10,41,470929702772,yes,true,false,true
214,7645484178,Deccan,Driver,false,22,Male,Full Time,Afternoon,Whole Day,8500,7,49,265188111236,yes,false,false,false
215,8423344331,Deccan,Electrician,true,23,Male,Part Time,Afternoon,Afternoon,6500,8,43,416279717716,yes,true,false,true
216,8497147123,Deccan,Hairdresser,false,19,Female,Part Time,Evening,Evening,8500,8,45,602963734597,no,false,false,true
217,7197355812,Deccan,Janitor,false,40,Male,Full Time,Morning,Whole Day,7000,6,42,189008120934,no,false,false,true
218,7551265631,Deccan,Maid,false,38,Female,Full Time,Morning,Whole Day,6000,9,51,497092790107,yes,true,false,true
219,8778429544,Deccan,Mehndi Artist,true,24,Female,Part Time,Morning,Morning,5000,8,53,241983241504,no,true,false,false
220,7887418186,Deccan,Painter,false,29,Male,Full Time,Evening,Whole Day,4500,3,30,910931610541,no,false,false,true
221,8118526741,Deccan,Plumber,false,28,Male,Full Time,Afternoon,Whole Day,8000,10,60,058238171557,yes,false,false,true
222,9275397188,Deccan,Receptionist,false,22,Male,Full Time,Evening,Whole Day,8000,8,45,672685314144,no,true,false,true
223,7250183410,Deccan,Security Guard,true,18,Male,Part Time,Morning,Morning,4500,3,22,381879008704,yes,true,false,true
224,9731032217,Deccan,Tailor,true,24,Male,Full Time,Morning,Whole Day,5000,6,43,357182111300,no,false,false,true
225,9193746537,Deccan,Waiter,false,24,Male,Full Time,Morning,Whole Day,10000,10,56,948776889011,no,false,false,true
226,9997780179,Deccan,Waitress,false,35,Female,Part Time,Evening,Evening,3000,2,17,348158750980,no,true,false,true
227,8753677042,Deccan,Worker,false,40,Male,Part Time,Afternoon,Afternoon,6000,8,53,264886322605,yes,true,false,false
