id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
28,8278480702,Aundh,Childcare Worker,false,25,Female,Part Time,Afternoon,Afternoon,2000,2,20,211613965385,yes,true,false,false
29,9844830658,Aundh,Cook,true,31,Male,Full Time,Evening,Whole Day,4000,2,6,549672653590,yes,true,false,true
30,8331715780,Aundh,Driver,true,27,Male,Full Time,Evening,Whole Day,4500,1,10,745195241694,yes,false,false,false
31,8804988377,Aundh,Electrician,false,27,Male,Full Time,Morning,Whole Day,10000,9,44,563459052822,yes,false,false,true
32,9436646517,Aundh,Hairdresser,true,18,Female,Full Time,Afternoon,Whole Day,6500,9,56,750835650973,no,false,false,true
33,8686700985,Aundh,Janitor,false,35,Male,Part Time,Afternoon,Afternoon,4000,2,12,179974928808,no,false,false,false
34,8556466182,Aundh,Maid,true,21,Female,Full Time,Morning,Whole Day,5500,7,49,791532424021,yes,true,false,true
35,8842234498,Aundh,Mehndi Artist,true,22,Female,Part Time,Afternoon,Afternoon,7500,6,42,545432409432,no,true,false,true
36,9881349893,Aundh,Painter,true,36,Male,Full Time,Afternoon,Whole Day,7000,10,42,147636992356,no,true,false,false
37,8090721092,Aundh,Plumber,true,21,Male,Full Time,Afternoon,Whole Day,3000,5,22,301340261080,yes,false,false,true
38,7835314764,Aundh,Receptionist,true,26,Female,Full Time,Evening,Whole Day,6000,8,60,511138170303,no,false,false,true
39,9059262543,Aundh,Security Guard,false,20,Male,Full Time,Morning,Whole Day,2500,4,24,741438951267,yes,false,false,true
40,7434640911,Aundh,Tailor,true,18,Male,Full Time,Afternoon,Whole Day,5500,10,59,140837077491,no,false,false,true
41,9572230651,Aundh,Waiter,true,20,Male,Part Time,Afternoon,Afternoon,2000,3,40,820648021593,no,true,false,false
42,9514321337,Aundh,Waitress,true,24,Female,Part Time,Morning,Morning,2000,4,25,226551417803,no,false,false,true
43,9541881683,Aundh,Worker,false,38,Male,Full Time,Afternoon,Whole Day,6500,6,60,200743930105,yes,false,false,false
44,7466450882,Aundh,Salesperson,false,29,Female,Full Time,Afternoon,Whole Day,3000,2,15,908611441893,no,true,false,false
45,8574717742,Aundh,Delivery Boy,false,31,Male,Full Time,Morning,Whole Day,8500,6,44,337197127746,yes,false,false,true
46,9541712539,Aundh,Mechanic,false,37,Male,Full Time,Morning,Whole Day,5500,6,51,031095980057,yes,true,false,false
47,8308576303,Bibewadi,Accountant,true,23,Female,Part Time,Evening,Evening,2500,2,10,832050234667,no,false,false,true
48,8299936720,Bibewadi,Brick mason,true,21,Male,Part Time,Afternoon,Afternoon,6500,8,47,011244313549,no,false,false,true
49,7810320428,Bibewadi,Carpenter,true,21,Male,Part Time,Afternoon,Afternoon,3000,2,16,879453629608,yes,false,false,true
50,9244575100,Bibewadi,Cashier,false,29,Male,Full Time,Morning,Whole Day,8000,9,45,330730481903,no,false,false,false
51,9856045829,Bibewadi,Childcare Worker,true,22,Female,Full Time,Evening,Whole Day,10000,8,52,697916037257,yes,false,false,true
52,8041757517,Bibewadi,Cook,true,36,Male,Part Time,Morning,Morning,6000,9,44,846436876458,yes,true,false,true
53,8089545680,Bibewadi,Driver,false,37,Male,Part Time,Evening,Evening,4500,3,40,706137930465,yes,true,false,false
54,9482191995,Bibewadi,Electrician,true,27,Male,Full Time,Morning,Whole Day,10000,9,50,528864769590,yes,true,false,true
55,7912385084,Bibewadi,Hairdresser,false,19,Female,Full Time,Afternoon,Whole Day,8500,9,47,011166390859,no,true,false,true
56,7960471359,Bibewadi,Janitor,false,29,Male,Part Time,Morning,Morning,3000,3,26,964725222298,no,true,false,true
57,7030661482,Bibewadi,Maid,true,26,Female,Full Time,Afternoon,Whole Day,3000,4,29,631135565957,yes,false,false,false
58,7593076630,Bibewadi,Mehndi Artist,true,22,Female,Part Time,Morning,Morning,2000,5,26,053413639196,no,true,false,false
59,8021520281,Bibewadi,Painter,false,26,Male,Part Time,Morning,Morning,8500,7,49,507268104437,no,false,false,false
60,8376733100,Bibewadi,Plumber,true,23,Male,Part Time,Morning,Morning,5000,10,51,593871463352,yes,true,false,false
61,9163988799,Bibewadi,Receptionist,false,26,Female,Part Time,Afternoon,Afternoon,3000,5,36,803969176914,no,true,false,true
62,8751143547,Bibewadi,Security Guard,false,27,Male,Part Time,Evening,Evening,3000,5,30,928248086117,yes,true,false,false
63,7188613679,Bibewadi,Tailor,true,26,Male,Part Time,Evening,Evening,3000,3,29,171180201416,no,false,false,false
64,9470779863,Bibewadi,Waiter,false,26,Male,Full Time,Morning,Whole Day,10000,7,47,262242460195,no,true,false,true
65,9039569518,Bibewadi,Waitress,true,29,Female,Part Time,Afternoon,Afternoon,6500,8,55,181502744068,no,false,false,true
66,9658513760,Bibewadi,Worker,false,22,Male,Part Time,Afternoon,Afternoon,7500,9,45,644508219707,yes,false,false,false
67,9528795506,Bibewadi,Salesperson,true,24,Female,Full Time,Morning,Whole Day,5500,7,57,806124967510,no,false,false,true
68,8431156635,Bibewadi,Delivery Boy,true,20,Male,Part Time,Evening,Evening,2000,4,33,047408796589,yes,false,false,true
69,8484133590,Bibewadi,Mechanic,true,23,Male,Full Time,Evening,Whole Day,9000,7,57,828116983885,yes,false,false,true
70,9548612540,Balewadi,Accountant,true,31,Female,Part Time,Morning,Morning,3000,5,35,729380019962,no,true,false,false
71,8878752530,Balewadi,Brick mason,false,19,Male,Full Time,Afternoon,Whole Day,2500,4,31,692916881597,no,true,false,true
72,9181921333,Balewadi,Carpenter,false,27,Male,Part Time,Afternoon,Afternoon,10000,10,60,826979737237,yes,false,false,false
73,9757537176,Balewadi,Cashier,true,18,Male,Part Time,Morning,Morning,3500,1,7,476445055189,no,true,false,false
74,8089321683,Balewadi,Childcare Worker,true,36,Female,Full Time,Afternoon,Whole Day,5000,9,50,126748810406,yes,true,false,true
75,9610273657,Balewadi,Cook,true,26,Male,Part Time,Evening,Evening,5500,10,51,148257712991,yes,true,false,false
76,9658384336,Balewadi,Driver,false,39,Male,Part Time,Evening,Evening,8500,8,42,245901638649,yes,true,false,false
77,8783309630,Balewadi,Electrician,false,18,Male,Part Time,Afternoon,Afternoon,6000,8,47,141392181832,yes,true,false,false
78,9766981022,Balewadi,Hairdresser,true,37,Female,Part Time,Afternoon,Afternoon,9000,7,44,873000972522,no,true,false,false
79,7142099977,Balewadi,Janitor,false,24,Male,Full Time,Afternoon,Whole Day,8500,10,46,489707048410,no,true,false,true
80,7785483079,Balewadi,Maid,true,39,Female,Part Time,Afternoon,Afternoon,7500,9,47,740552491251,yes,false,false,false
81,9354948004,Balewadi,Mehndi Artist,false,18,Female,Full Time,Morning,Whole Day,6000,10,53,573154407683,no,true,false,false
82,7746993940,Balewadi,Painter,false,36,Male,Full Time,Morning,Whole Day,6500,7,42,271799671442,no,false,false,true
83,9595205570,Balewadi,Plumber,true,20,Male,Full Time,Evening,Whole Day,5000,8,44,975119001174,yes,false,false,true
84,9741735090,Balewadi,Receptionist,true,28,Male,Part Time,Morning,Morning,4500,2,18,851991218795,no,false,false,false
85,9308312604,Balewadi,Security Guard,true,21,Male,Full Time,Afternoon,Whole Day,10000,10,53,279907403156,yes,true,false,true
86,8047962059,Balewadi,Tailor,true,18,Male,Part Time,Morning,Morning,3500,2,17,919836193107,no,false,false,true
87,8360295023,Balewadi,Waiter,true,40,Male,Full Time,Morning,Whole Day,8000,10,55,903537083232,no,false,false,false
88,9418418346,Balewadi,Waitress,false,27,Female,Part Time,Morning,Morning,5000,8,44,113824707203,no,true,false,true
89,8236175124,Balewadi,Worker,false,19,Male,Full Time,Morning,Whole Day,9500,7,54,986043592241,yes,true,false,false
90,7774900276,Balewadi,Salesperson,false,30,Female,Part Time,Afternoon,Afternoon,9000,9,41,197012756617,no,true,false,true
91,8772308870,Balewadi,Delivery Boy,true,29,Male,Full Time,Afternoon,Whole Day,3000,1,7,771852891037,yes,false,false,false
92,7946738467,Balewadi,Mechanic,true,18,Male,Part Time,Morning,Morning,7000,9,60,337941829821,yes,false,false,false
93,9344615796,Baner,Accountant,false,22,Female,Part Time,Morning,Morning,3000,3,35,356213023502,no,true,false,false
94,8098801864,Baner,Brick mason,false,37,Male,Part Time,Afternoon,Afternoon,3500,3,36,694002801394,no,false,false,false
95,8201766040,Baner,Carpenter,true,19,Male,Full Time,Evening,Whole Day,7500,10,58,536158582023,yes,false,false,true
96,9864317306,Baner,Cashier,true,33,Male,Full Time,Evening,Whole Day,4000,4,38,513817169030,no,true,false,true
97,8079538116,Baner,Childcare Worker,true,36,Female,Part Time,Evening,Evening,9500,10,45,963115730978,yes,false,false,true
98,9457408123,Baner,Cook,true,24,Male,Part Time,Afternoon,Afternoon,2000,4,31,308724917381,yes,true,false,false
99,9269737220,Baner,Driver,true,33,Male,Full Time,Morning,Whole Day,7500,10,41,584448889212,yes,false,false,false
100,9672871442,Baner,Electrician,false,25,Male,Full Time,Afternoon,Whole Day,7500,7,47,508247181319,yes,false,false,false
101,8281823688,Baner,Hairdresser,true,35,Female,Part Time,Afternoon,Afternoon,7000,8,59,890402702117,no,true,false,false
102,8892217703,Baner,Janitor,false,39,Male,Part Time,Afternoon,Afternoon,3000,2,7,519849156497,no,true,false,false
103,8421847538,Baner,Maid,true,33,Female,Part Time,Evening,Evening,5000,9,52,791579994952,yes,false,false,false
104,9549460516,Baner,Mehndi Artist,true,29,Female,Full Time,Morning,Whole Day,2500,3,36,123150583416,no,true,false,true
105,8291733348,Baner,Painter,true,27,Male,Part Time,Evening,Evening,8000,8,54,323917175910,no,true,false,true
106,9294113552,Baner,Plumber,true,22,Male,Part Time,Afternoon,Afternoon,3500,1,8,462952170665,yes,true,false,true
107,9586086756,Baner,Receptionist,true,28,Female,Part Time,Afternoon,Afternoon,9000,7,42,988350197991,no,true,false,true
108,8128832641,Baner,Security Guard,false,32,Male,Full Time,Afternoon,Whole Day,2500,5,37,485366415591,yes,false,false,false
109,7420559135,Baner,Tailor,true,35,Male,Part Time,Afternoon,Afternoon,10000,7,54,463664616204,no,true,false,false
110,8567613742,Baner,Waiter,true,21,Male,Part Time,Evening,Evening,2000,1,17,303189502800,no,true,false,false
111,8880003087,Baner,Waitress,true,20,Female,Part Time,Morning,Morning,8500,10,55,364107431203,no,true,false,false
112,9117751409,Baner,Worker,true,31,Male,Part Time,Evening,Evening,9500,9,41,195209438763,yes,false,false,true
113,9093489225,Baner,Salesperson,true,36,Female,Part Time,Afternoon,Afternoon,6000,8,47,886865132740,no,true,false,true
114,8250858245,Baner,Delivery Boy,false,22,Male,Part Time,Evening,Evening,4000,1,16,349170823247,yes,false,false,false
115,8577983184,Baner,Mechanic,false,31,Male,Full Time,Morning,Whole Day,8500,10,56,262352134172,yes,true,false,true
116,9087624702,Bavdhan,Accountant,false,23,Female,Part Time,Evening,Evening,3500,2,7,692532831885,no,false,false,false
117,9899127813,Bavdhan,Brick mason,false,38,Male,Part Time,Morning,Morning,6000,6,52,940630408135,no,true,false,false
118,8891368745,Bavdhan,Carpenter,true,31,Male,Part Time,Morning,Morning,5000,6,50,216360546418,yes,false,false,true
119,9856228424,Bavdhan,Cashier,false,21,Female,Part Time,Afternoon,Afternoon,8000,10,58,840714371597,no,true,false,false
120,7039441823,Bavdhan,Childcare Worker,false,24,Female,Full Time,Evening,Whole Day,8500,8,49,962272464338,yes,true,false,false
121,9423536127,Bavdhan,Cook,true,30,Male,Part Time,Morning,Morning,4500,2,7,089527655853,yes,true,false,true
122,9765058067,Bavdhan,Driver,true,27,Male,Full Time,Afternoon,Whole Day,7000,10,51,036011130705,yes,true,false,false
123,8818217723,Bavdhan,Electrician,false,31,Male,Part Time,Evening,Evening,4500,5,31,207217937580,yes,true,false,false
124,9774799390,Bavdhan,Hairdresser,true,40,Female,Full Time,Evening,Whole Day,7000,7,46,831077980037,no,true,false,true
125,8124857235,Bavdhan,Janitor,false,29,Male,Part Time,Morning,Morning,7500,9,60,645655435490,no,true,false,false
126,7621904188,Bavdhan,Maid,false,30,Female,Part Time,Morning,Morning,9500,10,40,893737733958,yes,true,false,false
127,9014938328,Bavdhan,Mehndi Artist,false,29,Female,Part Time,Afternoon,Afternoon,5500,8,41,059408419759,no,true,false,true
128,8632479318,Bavdhan,Painter,false,22,Male,Full Time,Morning,Whole Day,4500,5,38,594271696912,no,false,false,false
129,9721302841,Bavdhan,Plumber,false,33,Male,Full Time,Evening,Whole Day,9000,6,43,460331319586,yes,false,false,true
130,9694657955,Bavdhan,Receptionist,true,23,Male,Full Time,Evening,Whole Day,10000,10,60,413935340094,no,false,false,false
131,9946941054,Bavdhan,Security Guard,true,21,Male,Part Time,Afternoon,Afternoon,9500,8,46,356671574947,yes,false,false,false
132,9317382860,Bavdhan,Tailor,true,30,Male,Part Time,Afternoon,Afternoon,9500,6,48,644914526959,no,true,false,false
133,9902785568,Bavdhan,Waiter,false,31,Male,Part Time,Morning,Morning,2500,1,10,058491146827,no,false,false,true
134,9360428481,Bavdhan,Waitress,false,22,Female,Full Time,Afternoon,Whole Day,5000,10,57,761043235570,no,false,false,true
135,9275955326,Bavdhan,Worker,false,31,Male,Full Time,Evening,Whole Day,7000,6,46,803172205709,yes,false,false,false
136,9133133210,Bavdhan,Salesperson,true,29,Male,Part Time,Evening,Evening,2500,5,22,623453329006,no,true,false,true
137,8464395327,Bavdhan,Delivery Boy,true,40,Male,Part Time,Morning,Morning,2000,4,20,194029558805,yes,false,false,false
138,7632921225,Bavdhan,Mechanic,false,29,Male,Part Time,Afternoon,Afternoon,10000,9,40,064076266075,yes,false,false,true
139,9795724072,Camp,Accountant,true,37,Female,Part Time,Evening,Evening,6500,9,56,458361611405,no,true,false,false
140,8712324481,Camp,Brick mason,false,28,Male,Part Time,Evening,Evening,4000,2,9,029553665303,no,false,false,false
141,9203173160,Camp,Carpenter,false,31,Male,Full Time,Evening,Whole Day,6500,8,56,152631425796,yes,true,false,true
142,9363828513,Camp,Cashier,false,25,Male,Full Time,Evening,Whole Day,4500,5,38,251965079372,no,true,false,false
143,7905002704,Camp,Childcare Worker,false,24,Female,Part Time,Morning,Morning,5500,9,42,587038473436,yes,true,false,false
144,7003299109,Camp,Cook,true,27,Male,Part Time,Afternoon,Afternoon,7000,8,53,148718057193,yes,false,false,true
145,8599725430,Camp,Driver,false,23,Male,Full Time,Afternoon,Whole Day,3000,2,13,301607119458,yes,true,false,true
146,7658914568,Camp,Electrician,true,20,Male,Part Time,Morning,Morning,7500,6,60,956618276070,yes,true,false,false
147,7697166609,Camp,Hairdresser,false,31,Female,Full Time,Evening,Whole Day,9500,6,52,672458925153,no,true,false,true
148,9772143062,Camp,Janitor,false,29,Male,Part Time,Morning,Morning,10000,7,57,570807631892,no,false,false,true
149,8415114443,Camp,Maid,false,21,Female,Part Time,Morning,Morning,3500,1,20,181783850056,yes,false,false,true
150,9443463581,Camp,Mehndi Artist,false,37,Female,Part Time,Afternoon,Afternoon,6000,10,54,312434500929,no,false,false,false
151,7074373397,Camp,Painter,false,18,Male,Part Time,Evening,Evening,8500,8,58,917753689700,no,true,false,true
152,9630151834,Camp,Plumber,true,30,Male,Full Time,Morning,Whole Day,6500,7,46,161042389143,yes,false,false,true
153,9438931406,Camp,Receptionist,false,22,Male,Full Time,Afternoon,Whole Day,9500,9,40,031815282742,no,true,false,false
154,9699673050,Camp,Security Guard,false,19,Male,Full Time,Afternoon,Whole Day,9500,9,44,600230256171,yes,true,false,true
155,9906004691,Camp,Tailor,true,34,Male,Part Time,Evening,Evening,3000,2,8,779352658765,no,false,false,false
156,9606266087,Camp,Waiter,false,20,Male,Full Time,Morning,Whole Day,7500,9,50,080382080671,no,false,false,true
157,9955867155,Camp,Waitress,true,39,Female,Full Time,Evening,Whole Day,8500,8,60,061167241489,no,false,false,false
158,7494348064,Camp,Worker,false,24,Male,Part Time,Morning,Morning,9500,9,49,725074735786,yes,false,false,false
159,8541792850,Camp,Salesperson,false,20,Male,Full Time,Morning,Whole Day,9500,6,57,334006525713,no,true,false,false
160,8503641231,Camp,Delivery Boy,true,22,Male,Part Time,Evening,Evening,8000,9,41,984197574296,yes,true,false,false
161,9635264073,Camp,Mechanic,false,21,Male,Part Time,Afternoon,Afternoon,6500,9,54,476633734193,yes,false,false,false
162,8285893704,Chinchwad,Accountant,true,31,Male,Full Time,Afternoon,Whole Day,8500,10,58,377751199546,no,true,false,false
163,7607223841,Chinchwad,Brick mason,false,30,Male,Full Time,Afternoon,Whole Day,3000,1,5,831745179166,no,false,false,false
164,9625240450,Chinchwad,Carpenter,false,26,Male,Part Time,Afternoon,Afternoon,6500,8,40,635208036393,yes,true,false,true
165,7168462804,Chinchwad,Cashier,false,34,Male,Part Time,Afternoon,Afternoon,9000,7,40,275141510076,no,false,false,false
166,9828087113,Chinchwad,Childcare Worker,false,28,Female,Full Time,Evening,Whole Day,2000,2,17,512059329019,yes,false,false,false
167,8218469690,Chinchwad,Cook,true,20,Male,Full Time,Afternoon,Whole Day,6000,10,42,235033747559,yes,true,false,true
168,9021907602,Chinchwad,Driver,true,33,Male,Part Time,Morning,Morning,7500,8,42,180323608313,yes,false,false,false
169,9943282308,Chinchwad,Electrician,false,22,Male,Part Time,Evening,Evening,7500,8,45,423471212951,yes,true,false,true
170,7917050573,Chinchwad,Hairdresser,false,22,Female,Part Time,Evening,Evening,7000,6,53,224078932069,no,false,false,true
171,8887748321,Chinchwad,Janitor,true,30,Male,Full Time,Afternoon,Whole Day,6000,10,55,724110777716,no,true,false,false
172,7254216514,Chinchwad,Maid,true,35,Female,Full Time,Evening,Whole Day,2500,3,29,385555897752,yes,false,false,false
173,9003551438,Chinchwad,Mehndi Artist,true,18,Female,Full Time,Evening,Whole Day,3000,5,28,390877365352,no,false,false,true
174,8259964670,Chinchwad,Painter,false,26,Male,Part Time,Evening,Evening,4000,5,27,266044333061,no,false,false,true
175,9660756417,Chinchwad,Plumber,true,32,Male,Part Time,Evening,Evening,8000,9,50,283749143207,yes,true,false,true
176,9522054000,Chinchwad,Receptionist,false,36,Male,Full Time,Afternoon,Whole Day,2000,4,22,983885403022,no,true,false,true
177,9368513750,Chinchwad,Security Guard,true,22,Male,Part Time,Afternoon,Afternoon,5000,9,46,205448844398,yes,true,false,false
178,7296996915,Chinchwad,Tailor,true,39,Male,Full Time,Afternoon,Whole Day,9000,6,58,151704015806,no,false,false,false
179,9006034966,Chinchwad,Waiter,true,39,Male,Part Time,Morning,Morning,10000,10,53,074894896568,no,true,false,false
180,9494850539,Chinchwad,Waitress,true,19,Female,Full Time,Morning,Whole Day,4000,4,26,572292950162,no,false,false,false
181,8166831566,Chinchwad,Worker,true,23,Male,Full Time,Afternoon,Whole Day,8500,7,56,205300575304,yes,false,false,false
182,7052090826,Chinchwad,Salesperson,true,18,Male,Part Time,Morning,Morning,7500,9,44,253939798015,no,false,false,true
183,8244337402,Chinchwad,Delivery Boy,true,25,Male,Full Time,Afternoon,Whole Day,3000,3,36,409299160809,yes,false,false,false
184,9862516925,Chinchwad,Mechanic,true,36,Male,Full Time,Afternoon,Whole Day,4000,5,34,914417348729,yes,true,false,false
185,9773882491,Dattawadi,Accountant,true,20,Female,Full Time,Afternoon,Whole Day,6000,9,49,839830066576,no,true,false,false
186,9339044329,Dattawadi,Brick mason,false,25,Male,Full Time,Afternoon,Whole Day,6000,6,56,975087851754,no,true,false,false
187,7433892283,Dattawadi,Carpenter,false,37,Male,Full Time,Afternoon,Whole Day,2000,2,8,953210126439,yes,true,false,true
188,9447318823,Dattawadi,Cashier,false,22,Female,Full Time,Afternoon,Whole Day,6500,7,59,051909813703,no,true,false,true
189,9765185951,Dattawadi,Childcare Worker,true,27,Female,Full Time,Morning,Whole Day,7500,6,44,469642742396,yes,false,false,false
190,9529586087,Dattawadi,Cook,true,21,Male,Part Time,Evening,Evening,7500,10,53,878157353183,yes,false,false,false
191,8955714564,Dattawadi,Driver,true,30,Male,Full Time,Afternoon,Whole Day,4500,4,20,124518462319,yes,true,false,true
192,8093255989,Dattawadi,Electrician,false,30,Male,Part Time,Evening,Evening,8500,8,57,650574895716,yes,true,false,false
193,9482667058,Dattawadi,Hairdresser,true,28,Female,Full Time,Morning,Whole Day,2500,4,32,410284454402,no,false,false,false
194,9539440231,Dattawadi,Janitor,true,40,Male,Full Time,Evening,Whole Day,10000,6,51,812599720640,no,false,false,true
195,9010100284,Dattawadi,Maid,false,40,Female,Part Time,Morning,Morning,4000,3,23,101934718032,yes,false,false,false
196,7074982914,Dattawadi,Mehndi Artist,true,37,Female,Full Time,Morning,Whole Day,10000,6,48,363932381121,no,true,false,false
197,9444170361,Dattawadi,Painter,false,25,Male,Part Time,Evening,Evening,8500,10,40,270943293169,no,true,false,true
198,9714475992,Dattawadi,Plumber,false,20,Male,Part Time,Evening,Evening,9500,9,42,060700440181,yes,true,false,false
199,8393183038,Dattawadi,Receptionist,false,21,Female,Full Time,Afternoon,Whole Day,4000,5,34,169571365136,no,false,false,false
200,9367180352,Dattawadi,Security Guard,false,32,Male,Part Time,Afternoon,Afternoon,5500,8,46,865787653916,yes,true,false,false
201,8518722351,Dattawadi,Tailor,true,18,Male,Part Time,Morning,Morning,6500,8,48,023575400661,no,false,false,false
202,8988394540,Dattawadi,Waiter,true,23,Male,Part Time,Morning,Morning,2500,3,29,687885802798,no,true,false,false
203,8498457456,Dattawadi,Waitress,true,35,Female,Full Time,Morning,Whole Day,7000,9,52,861593091881,no,true,false,false
204,7615931887,Dattawadi,Worker,false,25,Male,Full Time,Afternoon,Whole Day,4500,1,19,327759030654,yes,false,false,true
205,9021983244,Dattawadi,Salesperson,true,27,Female,Full Time,Morning,Whole Day,8500,9,40,997227896042,no,false,false,true
206,9575168170,Dattawadi,Delivery Boy,true,23,Male,Part Time,Morning,Morning,6000,9,55,297156275010,yes,true,false,false
207,7250525245,Dattawadi,Mechanic,true,18,Male,Part Time,Morning,Morning,8000,9,47,707248342722,yes,false,false,true
208,7268839551,Deccan,Accountant,false,24,Male,Part Time,Evening,Evening,4000,1,9,413353094506,no,true,false,true
209,9508101568,Deccan,Brick mason,false,34,Male,Full Time,Morning,Whole Day,7500,10,44,930160744920,no,false,false,true
210,9787679875,Deccan,Carpenter,false,28,Male,Part Time,Morning,Morning,6000,6,44,508016956148,yes,false,false,false
211,9259146777,Deccan,Cashier,false,29,Female,Part Time,Morning,Morning,7500,8,53,528962453413,no,true,false,false
212,7892259545,Deccan,Childcare Worker,true,18,Female,Part Time,Evening,Evening,5000,6,57,363914707955,yes,true,false,true
213,8659754598,Deccan,Cook,false,26,Male,Part Time,Morning,Morning,2500,4,40,461785582523,yes,false,false,true
214,7854195726,Deccan,Driver,true,39,Male,Full Time,Morning,Whole Day,3000,2,8,570943961041,yes,false,false,true
215,9308594187,Deccan,Electrician,true,20,Male,Part Time,Evening,Evening,8500,6,56,783778971939,yes,false,false,true
216,8267230467,Deccan,Hairdresser,true,36,Female,Full Time,Evening,Whole Day,3500,1,8,113391081105,no,false,false,false
217,9739086306,Deccan,Janitor,true,26,Male,Full Time,Morning,Whole Day,4000,1,8,643940681108,no,false,false,true
218,8918610031,Deccan,Maid,false,23,Female,Part Time,Evening,Evening,4500,1,20,208913593926,yes,false,false,false
219,9119384895,Deccan,Mehndi Artist,true,21,Female,Full Time,Evening,Whole Day,7500,7,42,162927757816,no,false,false,true
220,7202566877,Deccan,Painter,true,29,Male,Part Time,Morning,Morning,3000,3,25,656755415527,no,true,false,false
221,9807584731,Deccan,Plumber,true,18,Male,Full Time,Afternoon,Whole Day,5500,7,54,844605909358,yes,false,false,false
222,9060193466,Deccan,Receptionist,true,37,Female,Full Time,Evening,Whole Day,8000,8,52,794326683354,no,true,false,false
223,9701107602,Deccan,Security Guard,false,22,Male,Part Time,Afternoon,Afternoon,4000,4,36,322643227632,yes,true,false,false
224,8280916038,Deccan,Tailor,true,24,Male,Part Time,Evening,Evening,5500,10,44,911179427112,no,false,false,false
225,9904944499,Deccan,Waiter,false,28,Male,Full Time,Afternoon,Whole Day,9000,8,43,599270245382,no,false,false,false
226,8936174443,Deccan,Waitress,false,32,Female,Part Time,Morning,Morning,6000,9,52,187771887054,no,true,false,true
227,9200279351,Deccan,Worker,false,26,Male,Part Time,Afternoon,Afternoon,7000,7,51,698711943279,yes,true,false,true
