id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
83,7865097357,Paud Road,Childcare Worker,true,34,Female,Full Time,Evening,Whole Day,2000,4,23,965905365226,yes,true,false,true
84,8106052616,Ambegaon,Cashier,true,24,Female,Part Time,Evening,Evening,2500,5,34,916374648879,no,true,false,false
85,9648791611,Balewadi,Waiter,true,28,Male,Full Time,Morning,Whole Day,8500,10,48,321627724158,no,true,false,true
86,9764854195,Dhayari,Tailor,false,35,Male,Full Time,Morning,Whole Day,6500,10,49,293751241787,no,true,false,true
87,8684991198,Vishrantwadi,Electrician,true,18,Male,Part Time,Morning,Morning,3000,2,11,396213782496,yes,false,false,true
88,9752974805,Shivajinagar,Janitor,true,23,Male,Part Time,Afternoon,Afternoon,7500,6,49,636474503869,no,true,false,false
89,9746438318,Shivajinagar,Carpenter,true,24,Male,Part Time,Afternoon,Afternoon,9000,10,44,411824990328,yes,true,false,false
90,9792947477,Pimplesaudagar,Salesperson,true,34,Male,Part Time,Morning,Morning,9500,7,46,810432728991,no,false,false,true
91,8418041721,Kharadi,Childcare Worker,false,29,Female,Full Time,Evening,Whole Day,5500,10,48,561056918614,yes,true,false,false
92,9362819099,Camp,Receptionist,false,37,Female,Part Time,Afternoon,Afternoon,2000,1,8,961421648802,no,true,false,true
93,9533400251,Nigdi,Brick mason,false,24,Male,Part Time,Morning,Morning,5000,8,56,402823169119,no,false,false,false
94,7921494958,Koregaon Park,Carpenter,true,32,Male,Part Time,Morning,Morning,7500,10,41,478384635394,yes,true,false,true
95,9509053194,Balewadi,Cashier,false,40,Female,Part Time,Evening,Evening,4500,2,11,150226731464,no,false,false,true
96,9602569500,Shivajinagar,Waitress,true,34,Female,Part Time,Morning,Morning,5000,6,60,406233901777,no,false,false,true
97,7791011114,Vishrantwadi,Painter,false,36,Male,Full Time,Morning,Whole Day,4000,1,14,689513679843,no,false,false,true
98,7634502467,Koregaon Park,Security Guard,false,26,Male,Part Time,Evening,Evening,6500,9,41,782773217246,yes,false,false,true
99,7201845189,Aundh,Driver,true,31,Male,Part Time,Afternoon,Afternoon,4500,4,23,397659318160,yes,true,false,true
100,9499813101,Mundhwa,Plumber,false,19,Male,Part Time,Morning,Morning,7000,6,52,418507448734,yes,true,false,true
101,9722171229,Bibewadi,Cook,false,25,Male,Part Time,Afternoon,Afternoon,8000,8,57,061937024550,yes,false,false,false
102,9103866148,Swargate,Tailor,true,19,Male,Part Time,Afternoon,Afternoon,6000,9,50,741523026672,no,false,false,false
103,8497837916,Fursungi,Carpenter,true,39,Male,Full Time,Morning,Whole Day,10000,8,59,578827131350,yes,false,false,true
104,9555933878,Fursungi,Cook,false,23,Male,Full Time,Evening,Whole Day,5500,6,59,205927382924,yes,false,false,false
105,7963508194,Sahakarnagar,Mehndi Artist,false,26,Female,Part Time,Morning,Morning,6000,7,59,631223083423,no,true,false,false
106,9557022275,Parvati,Plumber,false,32,Male,Part Time,Afternoon,Afternoon,4500,3,27,078661049762,yes,false,false,false
107,7316205732,Dhole Patil Road,Childcare Worker,false,38,Female,Full Time,Afternoon,Whole Day,3500,1,7,494659257492,yes,false,false,false
108,9310841170,Gultekdi,Plumber,false,29,Male,Full Time,Afternoon,Whole Day,3000,1,8,077299368448,yes,true,false,true
109,9693886218,Swargate,Mechanic,false,25,Male,Full Time,Afternoon,Whole Day,9000,7,53,957424857830,yes,true,false,false
110,9333696605,Katraj,Brick mason,true,35,Male,Full Time,Evening,Whole Day,2000,1,12,737099948043,no,true,false,true
111,9879642499,Vishrantwadi,Waitress,false,27,Female,Part Time,Afternoon,Afternoon,9000,6,59,117001034874,no,false,false,false
112,7644650941,Parvati,Receptionist,true,27,Female,Part Time,Evening,Evening,4500,2,5,982161712645,no,true,false,true
113,7657865383,Paud Road,Electrician,false,34,Male,Part Time,Afternoon,Afternoon,3000,1,5,341308495471,yes,true,false,true
114,9433762485,Parvati,Tailor,false,18,Male,Full Time,Morning,Whole Day,4500,2,20,421579991538,no,false,false,false
115,8887572715,Fatimanagar,Driver,false,24,Male,Full Time,Morning,Whole Day,9500,7,58,743824264432,yes,true,false,false
116,8435006104,Aundh,Tailor,false,25,Male,Part Time,Evening,Evening,8000,7,42,296820431221,no,true,false,false
117,7349998384,Swargate,Security Guard,true,36,Male,Full Time,Morning,Whole Day,2500,3,22,137608079994,yes,false,false,true
118,9117401970,Dhole Patil Road,Driver,false,25,Male,Part Time,Evening,Evening,9000,10,56,786535776054,yes,false,false,true
119,8246183016,Sahakarnagar,Plumber,true,27,Male,Full Time,Afternoon,Whole Day,7000,8,47,601923264258,yes,false,false,false
120,9784522822,Kothrud,Plumber,true,39,Male,Full Time,Morning,Whole Day,2000,1,18,497681580650,yes,false,false,true
121,7695861475,Erandwane,Childcare Worker,true,24,Female,Part Time,Morning,Morning,6000,10,41,203714752876,yes,true,false,true
122,9171743021,Katraj,Tailor,false,40,Male,Part Time,Evening,Evening,8000,6,60,107810392258,no,false,false,true
123,9519460534,Singhgad Road,Tailor,false,24,Male,Part Time,Afternoon,Afternoon,6500,10,55,193752978572,no,true,false,true
124,9012475278,Kharadi,Waiter,true,35,Male,Full Time,Evening,Whole Day,10000,6,50,055409158653,no,true,false,true
125,8466195646,Pimplesaudagar,Maid,true,24,Female,Part Time,Afternoon,Afternoon,2500,5,21,570063204184,yes,false,false,true
126,9094525618,Camp,Tailor,false,28,Male,Part Time,Evening,Evening,5500,6,43,123304548723,no,true,false,true
127,7938755642,Paud Road,Worker,false,26,Male,Full Time,Afternoon,Whole Day,4500,3,24,358645160431,yes,false,false,true
128,9051367964,Kothrud,Carpenter,false,19,Male,Full Time,Morning,Whole Day,5500,10,50,599424536592,yes,true,false,true
129,9913591343,Wagholi,Painter,true,25,Male,Part Time,Evening,Evening,4000,5,34,876625867164,no,true,false,false
130,8559439595,Dattawadi,Tailor,false,24,Male,Full Time,Evening,Whole Day,7000,6,44,600516835238,no,true,false,false
131,7405015847,Koregaon Park,Hairdresser,false,36,Female,Part Time,Afternoon,Afternoon,3500,4,27,178861625256,no,true,false,true
132,9959234639,Shivajinagar,Receptionist,true,32,Female,Full Time,Afternoon,Whole Day,3500,5,33,893209366303,no,true,false,false
133,9188566178,Dhankawadi,Carpenter,true,18,Male,Part Time,Evening,Evening,9000,8,42,298487166613,yes,false,false,true
134,7159879878,Gultekdi,Salesperson,true,19,Female,Full Time,Afternoon,Whole Day,6500,8,45,634206844440,no,false,false,true
135,8764433853,Deccan,Waiter,false,38,Male,Full Time,Evening,Whole Day,8000,6,46,127343968422,no,false,false,true
136,8057279850,Pimplesaudagar,Janitor,false,35,Male,Part Time,Morning,Morning,9500,9,55,538430842762,no,false,false,false
137,9113125965,Pimplesaudagar,Accountant,false,20,Male,Full Time,Afternoon,Whole Day,8000,6,49,809468842447,no,false,false,true
138,7022607027,Shivajinagar,Mechanic,true,40,Male,Full Time,Afternoon,Whole Day,9500,10,51,070818677293,yes,true,false,true
139,7215088819,Shivajinagar,Security Guard,true,35,Male,Part Time,Afternoon,Afternoon,10000,9,55,627807856138,yes,false,false,false
140,7443606976,Dattawadi,Hairdresser,false,24,Female,Full Time,Evening,Whole Day,2000,5,21,173314475519,no,true,false,false
141,8690709240,Nigdi,Hairdresser,true,24,Female,Full Time,Morning,Whole Day,7000,8,43,559471479664,no,true,false,false
142,7508407187,Deccan,Waitress,false,29,Female,Part Time,Morning,Morning,7500,8,41,405364343552,no,true,false,true
143,9416438428,Vishrantwadi,Driver,true,19,Male,Part Time,Afternoon,Afternoon,6000,10,46,750512251199,yes,false,false,false
144,8744679077,Nigdi,Salesperson,true,23,Male,Full Time,Evening,Whole Day,5500,7,54,445725092231,no,false,false,true
145,9509446664,Nigdi,Worker,true,40,Male,Full Time,Morning,Whole Day,6500,9,47,101275086840,yes,false,false,true
146,9056940248,Mundhwa,Waiter,true,33,Male,Full Time,Evening,Whole Day,2000,2,16,699872335704,no,true,false,true
147,7460212651,Sahakarnagar,Accountant,false,18,Female,Part Time,Afternoon,Afternoon,7000,7,59,176028215803,no,false,false,true
148,9457174017,Paud Road,Hairdresser,true,33,Female,Full Time,Afternoon,Whole Day,3500,5,32,509587930944,no,true,false,false
149,9243063663,Koregaon Park,Mechanic,false,30,Male,Part Time,Evening,Evening,2500,1,13,601769439911,yes,true,false,false
150,8352682249,Swargate,Receptionist,true,21,Female,Full Time,Afternoon,Whole Day,2000,5,32,635197600898,no,true,false,false
151,7865692907,Dhayari,Driver,false,40,Male,Full Time,Evening,Whole Day,3500,1,10,389321475262,yes,true,false,true
152,9363752634,Ambegaon,Mechanic,true,33,Male,Full Time,Morning,Whole Day,7500,7,47,308232796849,yes,false,false,true
153,8886855488,Ambegaon,Maid,false,38,Female,Full Time,Morning,Whole Day,5000,9,55,438584560345,yes,true,false,false
154,9666862730,Saswad,Mehndi Artist,true,31,Female,Part Time,Afternoon,Afternoon,4000,3,25,682418354841,no,true,false,false
155,9520020667,Parvati,Childcare Worker,true,23,Female,Part Time,Morning,Morning,4500,3,36,011620380865,yes,false,false,false
156,8845347727,Sahakarnagar,Waitress,false,27,Female,Full Time,Morning,Whole Day,7500,6,50,789913476184,no,false,false,false
157,7174530433,Hadapsar,Worker,false,22,Male,Full Time,Morning,Whole Day,9500,8,59,100112557001,yes,false,false,false
158,9638519486,Erandwane,Security Guard,false,26,Male,Full Time,Afternoon,Whole Day,10000,8,47,004814212398,yes,true,false,true
159,8403590748,Chinchwad,Maid,false,27,Female,Part Time,Afternoon,Afternoon,2500,2,11,756374805865,yes,false,false,false
160,8855529586,Paud Road,Childcare Worker,false,28,Female,Part Time,Evening,Evening,4500,4,25,438780419566,yes,false,false,false
161,9166568819,Dhole Patil Road,Cook,true,18,Male,Part Time,Evening,Evening,2500,1,9,108186060462,yes,true,false,true
162,7426740177,Balewadi,Mehndi Artist,false,22,Female,Full Time,Morning,Whole Day,5000,8,60,140656855870,no,false,false,true
163,7766167805,Vishrantwadi,Mehndi Artist,true,28,Female,Full Time,Afternoon,Whole Day,3000,3,29,424692286026,no,true,false,false
164,9573576016,Katraj,Accountant,true,30,Female,Part Time,Afternoon,Afternoon,4000,1,5,517889887912,no,false,false,false
165,9589015923,Ambegaon,Electrician,false,19,Male,Full Time,Afternoon,Whole Day,6500,8,54,681795335769,yes,false,false,false
166,8737616077,Fatimanagar,Plumber,false,27,Male,Part Time,Evening,Evening,9000,6,47,826700161361,yes,false,false,true
167,8107843612,Vitthalwadi,Plumber,true,31,Male,Full Time,Afternoon,Whole Day,8500,8,54,422542390856,yes,false,false,true
168,8779441652,Chinchwad,Salesperson,true,33,Female,Full Time,Afternoon,Whole Day,8500,6,52,431064828849,no,true,false,true
169,9743806345,Chinchwad,Security Guard,false,27,Male,Part Time,Evening,Evening,10000,9,43,003417279256,yes,true,false,false
170,9896571178,Koregaon Park,Worker,false,30,Male,Full Time,Afternoon,Whole Day,3000,1,14,314264781371,yes,true,false,true
171,9208970373,Shivajinagar,Delivery Boy,true,21,Male,Full Time,Afternoon,Whole Day,9000,6,47,864713769705,yes,false,false,false
172,9742458915,Ambegaon,Plumber,true,34,Male,Full Time,Afternoon,Whole Day,3000,1,9,755174357801,yes,true,false,true
173,8039869020,Dhayari,Cook,false,28,Male,Part Time,Morning,Morning,2000,5,37,353343604962,yes,false,false,true
174,8809170247,Balewadi,Janitor,false,37,Male,Part Time,Afternoon,Afternoon,8500,6,52,038576299628,no,false,false,true
175,9190344069,Baner,Brick mason,false,36,Male,Full Time,Afternoon,Whole Day,10000,9,60,838908032113,no,false,false,true
176,8136925838,Gultekdi,Carpenter,true,22,Male,Part Time,Morning,Morning,6500,6,45,005669693392,yes,false,false,false
177,8989503140,Hadapsar,Cook,true,39,Male,Full Time,Evening,Whole Day,7500,7,40,564097727799,yes,false,false,false
178,7438317634,Singhgad Road,Plumber,true,19,Male,Part Time,Morning,Morning,5500,9,46,077148859332,yes,false,false,true
179,8413171152,Bavdhan,Hairdresser,true,32,Female,Full Time,Evening,Whole Day,6000,8,55,642125337111,no,false,false,false
180,9177093478,Dattawadi,Waitress,false,25,Female,Full Time,Morning,Whole Day,3500,3,21,861519077278,no,false,false,false
181,8567993904,Ambegaon,Carpenter,false,37,Male,Part Time,Afternoon,Afternoon,9000,9,50,216208658811,yes,false,false,true
182,7693611335,Khadki,Maid,false,20,Female,Full Time,Afternoon,Whole Day,7500,8,43,520075982728,yes,false,false,false
183,9815120659,Nigdi,Electrician,true,32,Male,Part Time,Evening,Evening,4000,4,34,902538331680,yes,true,false,false
184,7846187303,Swargate,Hairdresser,false,27,Female,Part Time,Evening,Evening,4000,3,29,958018497854,no,false,false,false
185,7627860989,Pimplesaudagar,Worker,true,37,Male,Part Time,Afternoon,Afternoon,4000,5,26,142044232094,yes,true,false,true
186,7891838397,Kondhwa,Worker,false,34,Male,Full Time,Afternoon,Whole Day,4500,1,9,185419230568,yes,false,false,true
187,8043985797,Dhole Patil Road,Janitor,false,25,Male,Part Time,Afternoon,Afternoon,8000,8,50,461212516851,no,false,false,false
188,9874092476,Hinjewadi,Tailor,false,18,Male,Full Time,Evening,Whole Day,9500,7,58,293110818656,no,true,false,false
189,9622560057,Baner,Childcare Worker,true,40,Female,Full Time,Morning,Whole Day,6500,6,56,629713265402,yes,false,false,false
190,8902952247,Gultekdi,Electrician,true,35,Male,Part Time,Morning,Morning,2500,3,28,413359766718,yes,false,false,true
191,8735723132,Dhole Patil Road,Receptionist,true,23,Male,Part Time,Afternoon,Afternoon,3000,1,7,274241100868,no,true,false,true
192,8692671101,Chinchwad,Driver,false,23,Male,Part Time,Morning,Morning,2500,3,35,680148708494,yes,true,false,true
193,9845804042,Pashan,Salesperson,true,27,Female,Part Time,Evening,Evening,7500,8,41,876819891556,no,false,false,false
194,7799929434,Chinchwad,Waitress,true,27,Female,Part Time,Evening,Evening,7000,8,52,436759517602,no,true,false,false
195,9348660615,Ghorpadi,Mehndi Artist,false,36,Female,Part Time,Evening,Evening,9000,8,54,792909264478,no,true,false,false
196,9863129437,Vitthalwadi,Tailor,true,21,Male,Full Time,Afternoon,Whole Day,2500,3,33,021145242349,no,false,false,false
197,7475661648,Pashan,Driver,true,40,Male,Part Time,Afternoon,Afternoon,8000,9,51,239216481258,yes,true,false,false
198,9871918670,Singhgad Road,Delivery Boy,true,29,Male,Part Time,Morning,Morning,4000,4,22,563902202188,yes,true,false,false
199,7513589972,Kondhwa,Waiter,false,24,Male,Full Time,Afternoon,Whole Day,9000,10,56,678097252717,no,false,false,false
200,9117787464,Dhankawadi,Janitor,true,27,Male,Full Time,Evening,Whole Day,6000,6,60,510604882399,no,false,false,true
201,8553080052,Singhgad Road,Brick mason,true,28,Male,Full Time,Evening,Whole Day,7000,7,44,171430205318,no,true,false,false
202,9778451251,Dhayari,Janitor,false,37,Male,Part Time,Morning,Morning,10000,7,41,747622822484,no,true,false,false
203,7842566042,Bibewadi,Childcare Worker,false,24,Female,Part Time,Morning,Morning,3000,4,40,497459798580,yes,true,false,false
204,9635363007,Wagholi,Salesperson,false,27,Male,Full Time,Morning,Whole Day,3500,1,15,776317046000,no,true,false,false
205,7666529569,Ambegaon,Janitor,false,20,Male,Part Time,Afternoon,Afternoon,8000,10,49,597283255008,no,false,false,false
206,9299031642,Hadapsar,Accountant,true,22,Female,Full Time,Afternoon,Whole Day,9000,9,54,635684958083,no,false,false,true
207,8811769676,Dhole Patil Road,Maid,true,38,Female,Full Time,Morning,Whole Day,6000,8,44,696746187197,yes,false,false,true
208,9901030625,Dhole Patil Road,Worker,true,30,Male,Full Time,Evening,Whole Day,7500,10,50,691335787781,yes,false,false,true
209,9147909800,Hadapsar,Electrician,true,36,Male,Part Time,Afternoon,Afternoon,3500,2,13,758709349378,yes,true,false,true
210,9051133258,Dattawadi,Cashier,false,28,Male,Part Time,Afternoon,Afternoon,4500,5,38,125710316147,no,true,false,true
211,7052665724,Vitthalwadi,Childcare Worker,false,25,Female,Full Time,Afternoon,Whole Day,9500,10,59,666104252752,yes,false,false,false
212,9698611515,Baner,Cook,true,38,Male,Full Time,Evening,Whole Day,4000,1,18,474185086846,yes,true,false,false
213,9403523363,Bavdhan,Cashier,true,33,Male,Full Time,Evening,Whole Day,4000,5,40,427567824322,no,false,false,false
214,8604687551,Pimplesaudagar,Worker,false,39,Male,Part Time,Morning,Morning,8500,7,55,100570962659,yes,false,false,true
215,8910870806,Koregaon Park,Worker,false,22,Male,Part Time,Afternoon,Afternoon,4500,4,38,055383733288,yes,true,false,true
216,9529219496,Shivajinagar,Receptionist,true,36,Male,Part Time,Morning,Morning,4000,1,5,375216004408,no,false,false,false
217,8409604781,Khadakwasla,Delivery Boy,false,34,Male,Part Time,Morning,Morning,9500,8,43,068297465145,yes,true,false,true
218,7532465550,Katraj,Mechanic,true,29,Male,Full Time,Afternoon,Whole Day,3500,3,32,126578868693,yes,true,false,true
219,8530062029,Khadakwasla,Waitress,false,35,Female,Full Time,Afternoon,Whole Day,7500,6,40,832753809623,no,false,false,true
220,9142764720,Fatimanagar,Carpenter,true,27,Male,Full Time,Morning,Whole Day,5500,10,47,284773822536,yes,true,false,true
221,8096055188,Wagholi,Mechanic,true,20,Male,Part Time,Evening,Evening,4500,5,32,423634729128,yes,true,false,true
222,9630581454,Salisbury Park,Delivery Boy,true,20,Male,Full Time,Afternoon,Whole Day,2000,3,30,757591586358,yes,true,false,true
